REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q31_PERSON_SERIAL_NO,Q31A_YOU_MAIN_OCCUPATION,Q31B1_GORSS_SALARY,Q31B2_ADDITIONAL_EARNING,Q31B3_INCOME_IN_KIND,Q31C1_DAILY_WAGE,Q31C2_NO_OF_DAYS_WORKED,Q31C3_TOTAL_EARNING,Q31C4_INCOME_IN_KIND,Q32_YOU_SECONDARY_OCCUPATION,Q32B1_GROSS_SALARY,Q32B2_ADDITIONAL_EARNING,Q32B3_INCOME_IN_KIND,Q32C1_DAILY_WAGE,Q32C2_NO_OF_DAYS_WORKED,Q32C3_TOTAL_EARNING,Q32C4_INCOME_IN_KIND
08,2006,07,2,12,103,07,1,067,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,103,08,1,068,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,103,08,1,068,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,103,08,1,068,04,1,05000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,103,10,1,070,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,01,1,071,01,1,29890,01000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,01,1,071,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,12,104,02,1,072,01,1,08000,03500,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,03,1,073,01,1,05035,05965,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,02,2,12,104,04,1,074,01,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,02,2,12,104,04,1,074,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,05,1,075,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,06,1,076,01,1,16000,05000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,07,1,077,01,1,11900,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,08,1,078,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,09,1,079,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,10,1,080,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,104,10,1,080,03,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,01,1,081,01,1,25000,50000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,01,1,081,05,1,     ,     ,03000,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,02,1,082,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,03,1,083,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,04,1,084,01,1,05500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,04,1,084,02,1,05500,00500,     ,     ,  ,     ,     , ,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,05,1,085,01,1,06500,05500,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,06,1,086,01,1,     ,     ,     ,00500,24,12000,00800,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,07,1,087,01,1,     ,     ,     ,00800,15,12000,00750,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,08,1,088,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,09,1,089,01,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,09,1,089,02,1,05000,00500,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,105,10,1,090,01,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,01,1,091,01,1,     ,     ,     ,00450,15,06750,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,02,1,092,01,1,     ,     ,     ,00500,20,10000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,02,1,092,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,02,1,092,03,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,04,1,094,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,04,1,094,03,1,09500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,04,1,094,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,05,1,095,01,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,06,1,096,01,1,10800,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,07,1,097,01,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,09,1,099,01,1,06000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,09,1,099,03,1,35000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,10,1,100,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,106,10,1,100,02,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,02,1,102,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,02,1,102,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,02,1,102,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,03,1,103,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,05,1,105,01,1,14400,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,05,1,105,02,1,11200,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,06,1,106,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,06,1,106,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,07,1,107,02,1,09860,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,07,1,107,03,1,12400,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,08,1,108,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,08,1,108,03,1,14450,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,08,1,108,04,1,13538,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,09,1,109,01,1,24000,06000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,09,1,109,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,107,10,1,110,01,1,     ,     ,     ,00400,15,06000,     ,1,     ,     ,     ,00300,15,04500,     
08,2006,07,2,12,107,10,1,110,02,1,03000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,01,1,111,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,01,1,111,05,1,     ,     ,     ,00500,25,12500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,02,1,112,01,1,     ,     ,     ,00400,30,12000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,03,1,113,01,1,07800,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,03,1,113,03,1,06500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,04,1,114,02,1,05200,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,04,1,114,06,1,     ,     ,     ,00200,15,03000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,05,1,115,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,05,1,115,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,06,1,116,01,1,03000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,06,1,116,04,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,06,1,116,05,1,06000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,08,1,118,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,09,1,119,01,1,08500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,09,1,119,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,108,10,1,120,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,01,1,121,04,1,17000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,01,1,121,05,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,01,1,121,07,1,06000,     ,01000,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,02,1,122,01,1,13105,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,02,1,122,02,1,09200,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,02,1,122,03,1,11400,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,03,1,123,01,1,30000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,03,1,123,02,1,25000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,04,1,124,03,1,20000,     ,03000,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,05,1,125,01,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,07,1,127,01,1,50000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,07,1,127,02,1,34000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,08,1,128,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,09,1,129,01,1,32000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,09,1,129,02,1,20000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,09,1,129,05,1,     ,     ,02500,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,10,1,130,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,109,10,1,130,02,1,22000,     ,02250,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,01,1,131,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,02,1,132,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,02,1,132,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,02,1,132,04,1,06000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,02,1,132,05,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,02,1,132,06,1,     ,     ,     ,00250,30,07500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,03,1,133,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,04,1,134,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,04,1,134,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,07,1,137,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,08,1,138,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,08,1,138,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,09,1,139,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,09,1,139,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,110,10,1,140,01,1,50000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,01,1,141,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,02,1,142,01,1,03500,01000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,02,1,142,02,1,09800,01500,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,02,1,142,04,1,03500,01000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,02,1,142,05,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,04,1,144,01,1,     ,     ,     ,00500,12,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,05,1,145,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,05,1,145,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,05,1,145,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,06,1,146,02,1,     ,     ,     ,00500,12,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,07,1,147,02,1,06500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,08,1,148,02,1,06500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,08,1,148,04,1,13700,03000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,111,09,1,149,03,1,20000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,12,111,10,1,150,01,1,09000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,04,2,12,111,10,1,150,03,1,11000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,01,1,151,01,1,20000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,01,1,151,03,1,06000,01000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,02,1,152,01,1,25000,02500,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,04,1,154,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,04,1,154,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,07,1,157,02,1,     ,     ,     ,00450,20,09000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,08,1,158,01,1,     ,     ,     ,00400,20,08000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,08,1,158,03,1,     ,     ,     ,00200,20,04000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,09,1,159,01,1,03500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,09,1,159,02,1,     ,     ,     ,00500,22,11000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,12,112,10,1,160,02,1,18000,12000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,02,1,002,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,04,1,004,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,04,1,004,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,04,1,004,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,05,1,005,04,1,     ,     ,     ,00800,15,12000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,05,1,005,05,1,     ,     ,     ,00800,16,12500,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,05,1,005,07,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,06,1,006,04,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,06,1,006,05,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,06,1,006,06,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,09,1,009,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,09,1,009,03,1,04000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,10,1,010,02,1,04000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,1,13,062,10,1,010,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,01,1,011,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,01,1,011,02,1,05500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,03,1,013,03,1,10000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,03,1,013,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,04,1,014,01,1,     ,     ,     ,00400,15,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,04,1,014,02,1,     ,     ,     ,00400,15,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,05,1,015,03,1,     ,     ,     ,00150,20,03000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,05,1,015,04,1,     ,     ,     ,00400,15,06000,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,06,1,016,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,07,1,017,01,1,04000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,07,1,017,02,1,03500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,07,1,017,03,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,08,1,018,02,1,06475,02000,01800,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,08,1,018,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,08,1,018,04,1,     ,     ,     ,00300,17,05100,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,09,1,019,01,1,00001,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,09,1,019,03,1,25000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,063,10,1,020,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,01,1,021,03,1,07000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,02,1,022,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,02,1,022,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,03,1,023,01,1,10000,     ,01100,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,03,1,023,04,1,03000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,04,1,024,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,04,1,024,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,06,1,026,01,2,     ,     ,     ,     ,  ,     ,     ,1,     ,     ,     ,00500,10,05000,     
08,2006,07,2,13,064,06,1,026,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,07,1,027,02,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,08,1,028,02,1,25000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,09,1,029,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,09,1,029,03,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,064,09,1,029,04,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,01,1,031,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,01,1,031,02,1,07000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,02,1,032,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,02,1,032,04,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,03,1,033,01,1,08000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,04,1,034,03,1,     ,     ,     ,00400,07,02800,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,05,1,035,01,1,06500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,06,1,036,01,1,18000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,07,1,037,01,1,     ,     ,     ,00300,04,01200,     ,1,     ,     ,     ,00250,04,00500,     
08,2006,07,2,13,065,07,1,037,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,07,2,038,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,07,2,038,02,1,08500,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,08,1,039,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,08,1,039,02,1,13000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,08,2,040,01,1,15000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,09,1,041,02,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,09,2,042,01,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,065,09,2,042,02,1,12000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,066,01,1,044,02,1,13000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,066,04,1,047,02,1,08000,02000,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,066,06,1,049,01,2,     ,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
08,2006,07,2,13,066,09,1,052,01,1,14000,     ,     ,     ,  ,     ,     ,2,     ,     ,     ,     ,  ,     ,     
