REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2011,06,2,81,039,02,1,063,01,2,2,8,40,40
 5,2011,06,2,81,039,02,1,063,02,1,1,6,48,35
 5,2011,06,2,81,039,02,1,063,03,2,2,8,25,25
 5,2011,06,2,81,039,02,1,063,04,2,2,8,20,20
 5,2011,06,2,81,039,03,1,064,01,2,2,8,30,30
 5,2011,06,2,81,039,03,1,064,02,2,2,8,30,30
 5,2011,06,2,81,039,03,1,064,03,2,2,8,35,35
 5,2011,06,2,81,039,04,1,065,01,2,2,8,30,30
 5,2011,06,2,81,039,04,1,065,02,2,2,8,35,35
 5,2011,06,2,81,039,06,1,067,01,2,2,8,15,15
 5,2011,06,2,81,039,06,1,067,02,2,2,8,25,25
 5,2011,06,2,81,039,08,1,069,01,2,2,8,40,40
 5,2011,06,2,81,039,08,1,069,02,2,2,8,35,35
 5,2011,06,2,81,039,09,1,070,01, , , ,40,40
 5,2011,06,2,81,039,09,1,070,02,1,1,6,48,48
 5,2011,06,2,81,039,10,1,071,02,2,2,8,50,50
 5,2011,06,2,81,039,10,1,071,03,2,2,8,40,40
 5,2011,06,2,81,040,01,1,072,02,3,1,1,48,48
 5,2011,06,2,81,040,03,1,074,01,2,2,8,50,50
 5,2011,06,2,81,040,05,1,076,02,2,2,8,50,50
 5,2011,06,2,81,040,06,1,077,01,2,2,8,30,30
 5,2011,06,2,81,040,08,1,079,02,1,1,5,48,48
 5,2011,06,2,81,040,09,1,080,01, , , ,48,48
 5,2011,06,2,81,040,09,1,080,02, , , ,35,35
 5,2011,06,2,81,040,10,1,081,01,1,1,3,48,48
 5,2011,06,2,81,041,01,1,052,01,2,2,8,49,49
 5,2011,06,2,81,041,01,1,052,02,2,2,8,35,35
 5,2011,06,2,81,041,02,1,053,01,2,2,8,56,56
 5,2011,06,2,81,041,02,1,053,02,2,2,8,49,49
 5,2011,06,2,81,041,02,1,053,03,2,2,8,56,56
 5,2011,06,2,81,041,03,1,054,01,2,2,8,49,49
 5,2011,06,2,81,041,03,1,054,02,2,2,8,35,35
 5,2011,06,2,81,041,03,1,054,03,2,2,8,35,35
 5,2011,06,2,81,041,04,1,055,01,2,2,8,42,42
 5,2011,06,2,81,041,04,1,055,02,2,2,8,35,35
 5,2011,06,2,81,041,06,1,057,01,2,2,8,49,49
 5,2011,06,2,81,041,06,1,057,03,2,2,8,35,35
 5,2011,06,2,81,041,07,1,058,01,2,2,8,56,56
 5,2011,06,2,81,041,08,1,059,01,2,2,8,49,49
 5,2011,06,2,81,041,08,1,059,02,2,2,8,35,35
 5,2011,06,2,81,041,08,1,059,03,2,2,8,28,28
 5,2011,06,2,81,041,08,1,059,04,2,2,8,56,56
 5,2011,06,2,81,041,08,1,059,05,2,2,8,35,35
 5,2011,06,2,81,041,09,1,060,01,2,2,8,56,56
 5,2011,06,2,81,041,09,1,060,02,2,2,8,42,42
 5,2011,06,2,81,041,09,1,060,03,2,2,8,49,49
 5,2011,06,3,81,042,02,1,033,02,1,1,6,48,48
 5,2011,06,3,81,042,02,1,033,03,1,1,1,50,50
 5,2011,06,3,81,042,02,1,033,04,1,1,1,50,50
 5,2011,06,3,81,042,03,1,034,01, , , ,18,18
 5,2011,06,3,81,042,03,1,034,03,1,1,6,48,48
 5,2011,06,3,81,042,04,1,035,03,1,1,6,48,48
 5,2011,06,3,81,042,04,1,035,04,1,1,6,48,48
 5,2011,06,3,81,042,04,1,035,05,1,1,6,48,48
 5,2011,06,3,81,042,05,1,036,01,1,1,6,45,00
 5,2011,06,3,81,042,06,1,037,01, , , ,24,24
 5,2011,06,3,81,042,06,1,037,02,1,1,6,48,48
 5,2011,06,3,81,042,07,1,038,02,1,1,6,24,24
 5,2011,06,3,81,042,07,1,038,03,1,1,6,48,48
 5,2011,06,3,81,042,09,1,040,01, , , ,40,32
 5,2011,06,3,81,042,09,1,040,02,2,2,8,30,00
 5,2011,06,3,81,043,01,1,022,01,2,2,8,32,32
 5,2011,06,3,81,043,02,1,023,01,1,1,3,30,30
 5,2011,06,3,81,043,03,1,024,01,1,1,3,48,48
 5,2011,06,3,81,043,04,1,025,01,2,2,8,32,32
 5,2011,06,3,81,043,04,1,025,03,2,2,3,56,56
 5,2011,06,3,81,043,05,1,026,01,1,1,3,40,40
 5,2011,06,3,81,043,05,1,026,02,2,2,3,40,40
 5,2011,06,3,81,043,05,1,026,03,1,1,3,56,56
 5,2011,06,3,81,043,06,1,027,01,1,1,3,56,56
 5,2011,06,3,81,043,06,1,027,02,2,2,2,24,24
 5,2011,06,3,81,043,06,1,027,03,2,2,8,40,40
 5,2011,06,3,81,043,08,1,029,01, , , ,42,42
 5,2011,06,3,81,043,08,1,029,02, , , ,49,49
 5,2011,06,3,81,043,10,1,031,01,2,2,8,80,80
 5,2011,06,3,81,043,10,1,031,02,2,2,1,24,24
 5,2011,07,2,81,044,01,1,031,01,2,2,8,56,35
 5,2011,07,2,81,044,02,1,032,01,2,2,8,56,35
 5,2011,07,2,81,044,02,1,032,02,2,2,8,35,18
 5,2011,07,2,81,044,04,1,034,01,2,2,8,56,56
 5,2011,07,2,81,044,04,1,034,02,2,2,8,35,35
 5,2011,07,2,81,044,04,1,034,03,2,2,8,60,60
 5,2011,07,2,81,044,04,1,034,04,2,2,8,60,60
 5,2011,07,2,81,044,05,1,035,01,2,2,8,35,35
 5,2011,07,2,81,044,05,1,035,02,2,2,8,56,56
 5,2011,07,2,81,044,06,1,036,01,2,2,8,49,49
 5,2011,07,2,81,044,06,1,036,02,2,2,8,45,45
 5,2011,07,2,81,044,08,1,038,01,2,2,8,56,35
 5,2011,07,2,81,044,08,1,038,02, , , ,56,16
 5,2011,07,2,81,045,01,1,011,01,2,2,8,60,60
 5,2011,07,2,81,045,02,1,012,01, , , ,40,40
 5,2011,07,2,81,045,02,1,012,03,2,2,8,50,50
 5,2011,07,2,81,045,02,1,012,04,2,2,8,50,50
 5,2011,07,2,81,045,03,1,013,01,2,2,8,56,56
 5,2011,07,2,81,045,03,1,013,03,2,2,8,50,50
 5,2011,07,2,81,045,03,1,013,04,2,2,8,50,50
 5,2011,07,2,81,045,04,1,014,01,2,2,8,50,50
 5,2011,07,2,81,045,05,1,015,01,2,2,8,50,50
 5,2011,07,2,81,045,06,1,016,01,2,2,8,56,56
 5,2011,07,2,81,045,06,1,016,03,2,2,8,50,50
 5,2011,07,2,81,045,06,1,016,04,2,2,8,50,50
 5,2011,07,2,81,045,09,1,019,02, , , ,35,35
 5,2011,07,2,81,045,09,1,019,03, , , ,50,50
 5,2011,07,2,81,045,10,1,020,01, , , ,60,60
 5,2011,07,2,81,045,10,1,020,02, , , ,40,40
 5,2011,07,2,81,045,10,1,020,06,1,1,6,50,50
 5,2011,07,2,81,046,01,1,061,01,2,2,8,20,20
 5,2011,07,2,81,046,02,1,062,01,2,2,8,40,50
 5,2011,07,2,81,046,02,1,062,02,2,2,8,40,50
 5,2011,07,2,81,046,03,1,063,01, , , ,35,35
 5,2011,07,2,81,046,04,1,064,01, , , ,35,35
 5,2011,07,2,81,046,04,1,064,02,2,2,8,30,30
 5,2011,07,2,81,046,05,1,065,01,2,2,8,40,40
 5,2011,07,2,81,046,06,1,066,01,2,2,8,35,35
 5,2011,07,2,81,046,06,1,066,02,2,2,8,25,25
 5,2011,07,2,81,046,07,1,067,02,2,2,8,40,50
 5,2011,07,2,81,046,09,1,069,01,2,2,8,50,50
 5,2011,07,2,81,046,09,1,069,02,2,2,8,15,15
 5,2011,07,2,81,046,09,1,069,03,2,2,8,20,20
 5,2011,07,2,81,046,10,1,070,01,2,2,8,50,50
 5,2011,07,2,81,046,10,1,070,02,2,2,8,40,40
 5,2011,07,2,81,046,10,1,070,03,2,2,8,07,07
 5,2011,07,2,81,047,01,1,051,01,2,2,8,40,40
 5,2011,07,2,81,047,01,1,051,02,2,2,8,35,35
 5,2011,07,2,81,047,02,1,052,01,2,2,8,35,35
 5,2011,07,2,81,047,02,1,052,02,2,2,8,35,35
 5,2011,07,2,81,047,02,1,052,03, , , ,48,48
 5,2011,07,2,81,047,02,1,052,04,2,2,8,45,45
 5,2011,07,2,81,047,03,1,053,01,2,2,8,50,50
 5,2011,07,2,81,047,03,1,053,02,2,2,8,45,45
 5,2011,07,2,81,047,04,1,054,01,2,2,8,40,40
 5,2011,07,2,81,047,04,1,054,02,2,2,8,30,30
 5,2011,07,2,81,047,04,1,054,03,2,2,8,35,35
 5,2011,07,2,81,047,04,1,054,04,2,2,8,15,15
 5,2011,07,2,81,047,04,1,054,05,2,2,8,35,35
 5,2011,07,2,81,047,05,1,055,01,2,2,8,60,60
 5,2011,07,2,81,047,06,1,056,01,2,2,8,40,40
 5,2011,07,2,81,047,06,1,056,02,2,2,8,40,40
 5,2011,07,2,81,047,06,1,056,03,2,2,8,35,35
 5,2011,07,2,81,047,09,1,059,01,2,2,8,45,45
 5,2011,07,2,81,047,09,1,059,02,2,2,8,40,40
 5,2011,07,2,81,047,10,1,060,01,2,2,8,30,30
 5,2011,07,2,81,047,10,1,060,02,2,2,8,40,40
 5,2011,07,2,81,048,01,1,001,01,2,2,8,40,40
 5,2011,07,2,81,048,01,1,001,02,2,2,8,10,10
 5,2011,07,2,81,048,01,1,001,03,2,2,8,15,15
 5,2011,07,2,81,048,01,1,001,04,2,2,8,15,15
 5,2011,07,2,81,048,01,1,001,05,2,2,8,15,15
 5,2011,07,2,81,048,02,1,002,01,2,2,8,40,40
 5,2011,07,2,81,048,02,1,002,02,2,2,8,15,15
 5,2011,07,2,81,048,03,1,003,01, , , ,48,48
 5,2011,07,2,81,048,04,1,004,02, , , ,48,48
 5,2011,07,2,81,048,04,1,004,03, , , ,48,48
 5,2011,07,2,81,048,05,1,005,01,2,2,8,40,40
 5,2011,07,2,81,048,05,1,005,02,2,2,8,20,20
 5,2011,07,2,81,048,05,1,005,03,2,2,8,30,30
 5,2011,07,2,81,048,06,1,006,01,2,2,8,40,40
 5,2011,07,2,81,048,06,1,006,02,2,2,8,20,20
 5,2011,07,2,81,048,07,1,007,01, , , ,48,48
 5,2011,07,2,81,048,07,1,007,02,2,2,8,30,30
 5,2011,07,2,81,048,07,1,007,03,2,2,8,30,30
 5,2011,07,2,81,048,08,1,008,01,2,2,8,40,40
 5,2011,07,2,81,048,08,1,008,02,2,2,8,15,15
 5,2011,07,2,81,048,08,1,008,03,2,2,8,48,48
 5,2011,07,2,81,048,08,1,008,04,2,2,8,48,48
 5,2011,07,3,81,049,01,1,041,01,1,1,6,48,32
 5,2011,07,3,81,049,02,1,042,01,1,1,5,48,48
 5,2011,07,3,81,049,02,1,042,02,1,1,6,48,32
 5,2011,07,3,81,049,03,1,043,01,1,1,6,48,32
 5,2011,07,3,81,049,03,1,043,02,1,1,6,48,32
 5,2011,07,3,81,049,03,1,043,03,1,1,6,48,00
 5,2011,07,3,81,049,04,1,044,01,1,1,6,48,32
 5,2011,07,3,81,049,05,1,045,02,1,1,6,48,32
 5,2011,07,3,81,049,07,1,047,01,2,2,8,60,00
 5,2011,07,3,81,049,07,1,047,02,1,1,6,48,32
 5,2011,07,3,81,049,07,1,047,03,2,2,1,84,84
 5,2011,07,3,81,049,07,1,047,04,2,1,8,84,84
 5,2011,07,3,81,049,07,1,047,05,2,2,8,60,60
 5,2011,07,3,81,049,08,1,048,01,2,2,8,60,60
 5,2011,07,3,81,049,08,1,048,02,2,2,8,60,60
 5,2011,07,3,81,049,08,1,048,03,1,1,6,48,32
 5,2011,07,3,81,049,08,1,048,04,3,2,8,60,60
 5,2011,07,3,81,049,09,1,049,02,1,1,8,48,32
 5,2011,07,3,81,049,10,1,050,01,2,2,1,60,60
 5,2011,07,3,81,049,10,1,050,02,1,1,6,48,32
 5,2011,07,3,81,050,01,1,061,01, , , ,48,48
 5,2011,07,3,81,050,03,1,063,01,1,1,3,48,48
 5,2011,07,3,81,050,04,1,064,01, , , ,48,48
 5,2011,07,3,81,050,05,1,065,01,2,2,8,48,48
 5,2011,07,3,81,050,06,1,066,01,2,2,8,50,50
 5,2011,07,3,81,050,06,1,066,02,2,2,8,50,50
 5,2011,07,3,81,050,07,1,067,01,2,2,8,40,40
 5,2011,07,3,81,050,07,1,067,02,2,2,8,40,40
 5,2011,07,3,81,050,07,1,067,03,2,2,8,40,40
 5,2011,08,2,81,051,01,1,001,01,2,2,8,56,56
 5,2011,08,2,81,051,02,1,002,01,2,2,8,36,36
 5,2011,08,2,81,051,02,1,002,02,2,2,8,36,36
 5,2011,08,2,81,051,03,1,003,01,2,2,7,56,00
 5,2011,08,2,81,051,04,1,004,01,2,2,8,56,56
 5,2011,08,2,81,051,05,1,005,01,2,2,8,56,56
 5,2011,08,2,81,051,06,1,006,03,2,2,8,56,56
 5,2011,08,2,81,051,07,1,007,01,2,2,8,56,56
 5,2011,08,2,81,051,08,1,008,02,2,2,8,56,56
 5,2011,08,2,81,051,09,1,009,01,2,2,7,56,48
 5,2011,08,2,81,051,10,1,010,01,2,2,8,60,60
 5,2011,08,2,81,051,10,1,010,02,2,2,8,56,56
 5,2011,08,2,81,052,01,1,011,01,2,2,8,50,50
 5,2011,08,2,81,052,01,1,011,03,2,2,8,50,50
 5,2011,08,2,81,052,02,1,012,01,2,2,8,40,40
 5,2011,08,2,81,052,02,1,012,02,2,2,8,52,52
 5,2011,08,2,81,052,03,1,013,01,2,2,8,45,45
 5,2011,08,2,81,052,03,1,013,03,2,2,7,48,48
 5,2011,08,2,81,052,06,1,016,01,2,2,8,48,48
 5,2011,08,2,81,052,06,1,016,03,2,2,8,52,52
 5,2011,08,2,81,052,07,1,017,02,2,2,8,52,52
 5,2011,08,2,81,052,08,1,018,01,2,2,8,52,52
 5,2011,08,2,81,052,09,1,019,01,2,2,8,48,48
 5,2011,08,2,81,052,09,1,019,04,2,2,8,48,48
 5,2011,08,2,81,052,10,1,020,01,2,2,8,45,45
 5,2011,08,2,81,052,10,1,020,03,2,2,8,45,45
 5,2011,08,2,81,053,01,1,021,01,2,2,8,30,30
 5,2011,08,2,81,053,01,1,021,02,2,2,8,30,30
 5,2011,08,2,81,053,01,1,021,03, , , ,40,40
 5,2011,08,2,81,053,01,1,021,04,2,2,8,30,30
 5,2011,08,2,81,053,03,1,023,01,1,1,6,50,50
 5,2011,08,2,81,053,04,1,024,01, , , ,40,24
 5,2011,08,2,81,053,05,1,025,01,2,2,8,25,25
 5,2011,08,2,81,053,05,1,025,02,2,2,8,25,25
 5,2011,08,2,81,053,05,1,025,03, , , ,40,40
 5,2011,08,2,81,053,06,1,026,01, , , ,30,30
 5,2011,08,2,81,053,06,1,026,02, , , ,30,30
 5,2011,08,2,81,053,08,1,028,02,3,1,1,70,70
 5,2011,08,2,81,053,08,1,028,03, , , ,30,00
 5,2011,08,2,81,053,09,1,029,03, , , ,56,56
 5,2011,08,2,81,053,10,1,030,01,2,2,8,28,28
 5,2011,08,2,81,054,01,1,061,01,2,2,8,60,60
 5,2011,08,2,81,054,01,1,061,02,2,2,8,45,45
 5,2011,08,2,81,054,01,1,061,03, , , ,45,45
 5,2011,08,2,81,054,01,1,061,04, , , ,45,35
 5,2011,08,2,81,054,02,1,062,01,1,1,6,50,50
 5,2011,08,2,81,054,03,1,063,01, , , ,45,30
 5,2011,08,2,81,054,04,1,064,01, , , ,45,45
 5,2011,08,2,81,054,06,1,066,01, , , ,50,50
 5,2011,08,2,81,054,10,1,070,01, , , ,40,40
 5,2011,08,2,81,054,10,1,070,02,2,2,8,35,35
 5,2011,08,2,81,054,10,1,070,03,2,2,8,20,20
 5,2011,08,2,81,055,01,1,041,01,2,2,8,60,40
 5,2011,08,2,81,055,01,1,041,02,2,2,8,45,40
 5,2011,08,2,81,055,02,1,042,01, , , ,56,56
 5,2011,08,2,81,055,03,1,043,01,1,1,5,40,32
 5,2011,08,2,81,055,04,1,044,01,2,2,8,35,35
 5,2011,08,2,81,055,04,1,044,02, , , ,30,30
 5,2011,08,2,81,055,05,1,045,01, , , ,60,60
 5,2011,08,2,81,055,06,1,046,02,2,2,8,48,48
 5,2011,08,2,81,055,07,1,047,01,2,2,7,40,40
 5,2011,08,2,81,055,07,1,047,02,2,2,8,28,28
 5,2011,08,2,81,055,08,1,048,01,2,2,7,48,24
 5,2011,08,2,81,055,09,1,049,01,2,1,8,40,40
 5,2011,08,2,81,055,10,1,050,01,1,1,1,45,45
 5,2011,08,3,81,056,03,1,033,03, , , ,30,00
 5,2011,08,3,81,056,04,1,034,03, , , ,45,45
 5,2011,08,3,81,056,04,1,034,04, , , ,30,00
 5,2011,08,3,81,056,05,1,035,01, , , ,42,42
 5,2011,08,3,81,056,05,1,035,03, , , ,48,48
 5,2011,08,3,81,056,06,1,036,01, , , ,60,35
 5,2011,08,3,81,056,08,1,038,01, , , ,42,35
 5,2011,08,3,81,056,08,1,038,02, , , ,48,48
 5,2011,08,3,81,056,10,1,040,02, , , ,60,35
 5,2011,08,3,81,057,01,1,051,01,1,1,6,48,08
 5,2011,08,3,81,057,01,1,051,02,1,1,6,48,00
 5,2011,08,3,81,057,02,1,052,01,1,1,6,48,08
 5,2011,08,3,81,057,02,1,052,02,1,1,6,48,08
 5,2011,08,3,81,057,03,1,053,01,1,1,6,48,08
 5,2011,08,3,81,057,03,1,053,02,1,1,5,48,08
 5,2011,08,3,81,057,05,1,055,03,1,1,6,48,08
 5,2011,08,3,81,057,05,1,055,04,1,1,6,48,08
 5,2011,08,3,81,057,06,1,056,01,1,1,6,48,08
 5,2011,08,3,81,057,06,1,056,02,1,1,6,48,08
 5,2011,08,3,81,057,06,1,056,03,1,1,6,48,08
 5,2011,08,3,81,057,06,1,056,04,2,2,8,35,35
 5,2011,08,3,81,057,07,1,057,01,2,2,8,70,60
 5,2011,08,3,81,057,07,1,057,02,2,2,8,99,70
 5,2011,08,3,81,057,09,1,059,01,1,1,6,48,08
 5,2011,08,3,81,057,09,1,059,02,1,1,6,48,08
 5,2011,08,3,81,057,10,1,060,01,1,1,6,48,08
 5,2011,08,3,81,057,10,1,060,02,1,1,5,48,08
 5,2011,08,3,81,057,10,1,060,03,1,1,5,48,08
 5,2011,09,1,81,058,01,1,061,01, , , ,40,00
 5,2011,09,1,81,058,02,1,062,01, , , ,56,56
 5,2011,09,1,81,058,04,1,064,01,2,2,8,56,56
 5,2011,09,1,81,058,04,1,064,02,2,2,8,70,70
 5,2011,09,1,81,058,06,1,066,01,2,2,7,48,48
 5,2011,09,1,81,058,08,1,068,01,2,2,8,56,56
 5,2011,09,1,81,058,08,1,068,02,2,2,8,35,35
 5,2011,09,1,81,058,08,1,068,03, , , ,40,40
 5,2011,09,1,81,058,09,1,069,01,2,2,8,48,48
 5,2011,09,1,81,058,09,1,069,02,2,2,8,40,40
 5,2011,09,1,81,058,10,1,070,01,2,2,7,56,56
 5,2011,09,1,81,058,10,1,070,02,2,2,7,48,48
 5,2011,09,2,81,059,01,1,031,01,2,2,8,56,00
 5,2011,09,2,81,059,01,1,031,02,2,2,8,36,00
 5,2011,09,2,81,059,02,1,032,01,2,2,8,56,00
 5,2011,09,2,81,059,02,1,032,02,2,2,8,42,00
 5,2011,09,2,81,059,02,1,032,03,2,2,8,48,00
 5,2011,09,2,81,059,02,1,032,04,2,2,8,48,00
 5,2011,09,2,81,059,02,1,032,05,2,2,8,56,00
 5,2011,09,2,81,059,03,1,033,01,2,2,8,56,00
 5,2011,09,2,81,059,03,1,033,02,2,2,8,42,00
 5,2011,09,2,81,059,03,1,033,03,2,2,8,36,00
 5,2011,09,2,81,059,04,1,034,01,2,2,8,56,00
 5,2011,09,2,81,059,04,1,034,02,2,2,8,38,00
 5,2011,09,2,81,059,05,1,035,01,2,2,8,48,00
 5,2011,09,2,81,059,05,1,035,02,2,2,8,42,00
 5,2011,09,2,81,059,05,1,035,03,2,2,8,42,00
 5,2011,09,2,81,059,06,1,036,01,2,2,8,56,00
 5,2011,09,2,81,059,06,1,036,02,2,2,8,42,00
 5,2011,09,2,81,059,07,1,037,01,2,2,8,56,00
 5,2011,09,2,81,059,07,1,037,02,2,2,8,40,00
 5,2011,09,2,81,059,07,1,037,04,2,2,8,56,00
 5,2011,09,2,81,059,07,1,037,05,2,2,8,36,00
 5,2011,09,2,81,059,08,1,038,01,2,2,8,56,00
 5,2011,09,2,81,059,08,1,038,02,2,2,8,42,00
 5,2011,09,2,81,059,09,1,039,01,2,2,8,40,00
 5,2011,09,2,81,059,09,1,039,02,2,2,8,42,00
 5,2011,09,2,81,060,01,1,001,01,2,2,7,48,48
 5,2011,09,2,81,060,03,1,003,01,2,2,8,48,48
 5,2011,09,2,81,060,03,1,003,02,2,2,8,48,48
 5,2011,09,2,81,060,03,1,003,03,2,2,8,48,48
 5,2011,09,2,81,060,04,1,004,01, , , ,48,48
 5,2011,09,2,81,060,04,1,004,02,2,2,8,48,48
 5,2011,09,2,81,060,05,1,005,01,2,2,8,48,48
 5,2011,09,2,81,060,05,1,005,02,2,2,8,48,48
 5,2011,09,2,81,060,06,1,006,01,2,2,8,48,48
 5,2011,09,2,81,060,06,1,006,02,2,2,8,48,48
 5,2011,09,2,81,060,07,1,007,01,2,2,8,48,48
 5,2011,09,2,81,060,07,1,007,02,2,2,8,48,48
 5,2011,09,2,81,060,08,1,008,01, , , ,36,36
 5,2011,09,2,81,060,09,1,009,01,1,1,6,36,36
 5,2011,09,2,81,060,09,1,009,02,2,2,8,48,48
 5,2011,09,2,81,060,10,1,010,01,1,1,6,48,48
 5,2011,09,2,81,060,10,1,010,02,2,2,7,48,48
 5,2011,09,2,81,061,01,1,011,01, , , ,60,60
 5,2011,09,2,81,061,01,1,011,02, , , ,40,40
 5,2011,09,2,81,061,01,1,011,05, , , ,35,35
 5,2011,09,2,81,061,02,1,012,01,2,2,8,70,70
 5,2011,09,2,81,061,02,1,012,02,2,2,8,25,25
 5,2011,09,2,81,061,02,1,012,03,2,2,8,45,45
 5,2011,09,2,81,061,03,1,013,03,1,1,6,48,48
 5,2011,09,2,81,061,03,1,013,04,1,1,6,48,48
 5,2011,09,2,81,061,03,1,013,05,3,3,2,70,70
 5,2011,09,2,81,061,04,1,014,01, , , ,50,40
 5,2011,09,2,81,061,05,1,015,01,2,2,8,40,40
 5,2011,09,2,81,061,05,1,015,02,2,2,8,20,20
 5,2011,09,2,81,061,05,1,015,03,2,2,8,45,45
 5,2011,09,2,81,061,05,1,015,04,2,2,8,20,20
 5,2011,09,2,81,061,06,1,016,01,2,2,8,65,65
 5,2011,09,2,81,061,06,1,016,02,2,2,8,40,40
 5,2011,09,2,81,061,08,1,018,01,2,2,8,70,70
 5,2011,09,2,81,061,08,1,018,02,2,2,8,40,40
 5,2011,09,2,81,061,09,1,019,01, , , ,45,45
 5,2011,09,2,81,061,09,1,019,02,2,2,8,35,35
 5,2011,09,2,81,061,09,1,019,03, , , ,40,40
 5,2011,09,2,81,061,09,1,019,04,2,2,8,15,15
 5,2011,09,2,81,061,10,1,020,01,3,3,6,50,50
 5,2011,09,2,81,061,10,1,020,02,2,2,8,40,40
 5,2011,09,2,81,062,01,1,051,01,2,2,7,77,42
 5,2011,09,2,81,062,04,1,054,01,2,2,7,56,32
 5,2011,09,2,81,062,06,1,056,01,2,2,7,42,42
 5,2011,09,2,81,062,06,1,056,02, , , ,40,24
 5,2011,09,2,81,062,08,1,058,01,2,2,8,70,30
 5,2011,09,2,81,062,01,1,059,01,2,2,2,70,30
 5,2011,09,2,81,062,10,1,060,01, , , ,72,72
 5,2011,09,2,81,062,10,1,060,02, , , ,30,18
 5,2011,09,2,81,063,01,1,021,01, , , ,72,72
 5,2011,09,2,81,063,01,1,021,02,2,2,8,28,28
 5,2011,09,2,81,063,02,1,022,01,2,2,8,28,28
 5,2011,09,2,81,063,02,1,022,02,2,2,8,14,14
 5,2011,09,2,81,063,03,1,023,03, , , ,70,70
 5,2011,09,2,81,063,04,1,024,01,1,2,8,56,35
 5,2011,09,2,81,063,04,1,024,02,1,2,8,28,21
 5,2011,09,2,81,063,05,1,025,01, , , ,48,48
 5,2011,09,2,81,063,05,1,025,02, , , ,25,15
 5,2011,09,2,81,063,06,1,026,01, , , ,35,07
 5,2011,09,2,81,063,06,1,026,02,2,2,8,28,28
 5,2011,09,2,81,063,07,1,027,01, , , ,18,18
 5,2011,09,2,81,063,08,1,028,01,2,2,8,21,21
 5,2011,09,2,81,063,08,1,028,02,2,2,8,21,21
 5,2011,09,2,81,063,09,1,029,01, , , ,16,08
 5,2011,09,2,81,063,09,1,029,03, , , ,40,40
 5,2011,09,3,81,064,01,1,041,02,1,1,6,40,40
 5,2011,09,3,81,064,02,1,042,03,1,1,6,40,40
 5,2011,09,3,81,064,04,1,044,02,1,1,6,24,24
 5,2011,09,3,81,064,05,1,045,03,1,1,1,60,60
 5,2011,09,3,81,064,05,1,045,05,1,1,6,48,40
 5,2011,09,3,81,064,07,1,047,02,1,1,6,48,32
 5,2011,09,3,81,064,07,1,047,03,1,1,6,48,32
 5,2011,09,3,81,064,08,1,048,01,1,1,6,40,40
 5,2011,09,3,81,064,09,1,049,01,1,1,6,40,40
 5,2011,09,3,81,064,10,1,050,03,1,1,4,40,40
 5,2011,04,3,81,081,04,1,014,01,1,1,6,24,00
 5,2011,01,2,82,001,01,1,001,01,2,2,8,40,05
 5,2011,01,2,82,001,01,1,001,02,2,2,8,30,03
 5,2011,01,2,82,001,01,1,001,03,2,2,8,65,65
 5,2011,01,2,82,001,01,1,001,04,2,2,8,10,10
 5,2011,01,2,82,001,02,1,002,01,2,2,8,40,12
 5,2011,01,2,82,001,03,1,003,01,2,2,8,30,00
 5,2011,01,2,82,001,03,1,003,03,2,2,8,35,00
 5,2011,01,2,82,001,04,1,004,01,2,2,8,35,09
 5,2011,01,2,82,001,04,1,004,02,2,2,8,20,00
 5,2011,01,2,82,001,04,1,004,03, , , ,40,08
 5,2011,01,2,82,001,04,1,004,04, , , ,40,04
 5,2011,01,2,82,001,05,1,005,01,2,2,8,30,30
 5,2011,01,2,82,001,06,1,006,02,2,2,8,40,15
 5,2011,01,2,82,001,07,1,007,01,2,2,8,40,40
 5,2011,01,2,82,001,10,1,010,01,2,2,8,25,00
 5,2011,01,2,82,002,01,1,011,01, , , ,35,35
 5,2011,01,2,82,002,01,1,011,02,2,2,8,09,09
 5,2011,01,2,82,002,02,1,012,03, , , ,40,08
 5,2011,01,2,82,002,03,1,013,01,2,2,8,35,00
 5,2011,01,2,82,002,03,1,013,03, , , ,40,00
 5,2011,01,2,82,002,04,1,014,01,2,2,8,40,40
 5,2011,01,2,82,002,04,1,014,02,2,2,8,20,00
 5,2011,01,2,82,002,04,1,014,03, , , ,48,24
 5,2011,01,2,82,002,05,1,015,01,2,2,8,40,00
 5,2011,01,2,82,002,05,1,015,03, , , ,48,32
 5,2011,01,2,82,002,08,1,018,01,2,2,8,40,10
 5,2011,01,2,82,002,10,1,020,04,2,2,8,35,10
 5,2011,01,2,82,003,01,1,021,01,2,2,8,45,45
 5,2011,01,2,82,003,02,1,022,01, , , ,70,00
 5,2011,01,2,82,003,03,1,023,01,2,2,8,50,45
 5,2011,01,2,82,003,04,1,024,01,2,2,8,48,48
 5,2011,01,2,82,003,05,1,025,01,2,2,8,60,60
 5,2011,01,2,82,003,06,1,026,01,2,2,8,60,60
 5,2011,01,2,82,003,08,1,028,01,2,2,1,70,20
 5,2011,01,2,82,003,08,1,028,02,2,2,8,48,28
